trip_id,date,dept_lat,dept_lon,arr_lat,arr_lon,vehicle_type,request_time,wait_time_min,trip_distance_km,est_time_min,actual_time_min,arr_time,fare_usd,surge_pricing,tip_usd,driver_rating,traffic_level,weather,estimated_CO2_g
640,2026-02-09,11.518897,104.950352,11.531324,104.960542,Remork,09:09,3,3.57,12,17,09:26,2.25,1.0,1.47,5,Medium,Clear,345.94
641,2026-02-09,11.547387,104.874222,11.599593,104.950704,Rickshaw,10:48,1,6.66,22,22,11:10,3.42,1.0,0.0,5,Low,Clear,449.5
642,2026-02-09,11.525787,104.928038,11.530372,104.921503,Remork,18:07,4,4.64,15,14,18:21,2.77,1.3,1.41,4,High,Clear,421.91
643,2026-02-09,11.569806,104.919302,11.511696,104.932311,EV Car,16:53,1,4.66,16,15,17:08,4.65,1.5,0.68,5,Low,Cloudy,24.97
644,2026-02-09,11.563867,104.933281,11.536554,104.943231,EV Car,13:07,4,6.35,21,26,13:33,7.83,1.5,1.14,4,High,Clear,27.66
645,2026-02-09,11.582624,104.91084,11.597213,104.89164,Rickshaw,09:58,4,3.15,10,9,10:07,2.32,1.4,1.02,3,Medium,Clear,247.47
646,2026-02-09,11.542452,104.863696,11.581566,104.909482,Remork,11:42,4,5.54,18,26,12:08,3.06,1.0,3.62,5,High,Clear,473.88
647,2026-02-09,11.569082,104.884852,11.526418,104.929205,Remork,12:16,7,7.14,24,33,12:49,4.49,1.0,1.71,3,Very High,Windy,849.49
648,2026-02-09,11.519655,104.866224,11.532698,104.90524,Motor Dup,13:49,7,3.51,12,13,14:02,1.08,1.1,0.0,4,High,Clear,214.07
649,2026-02-09,11.520603,104.864797,11.528749,104.892425,Rickshaw,11:14,8,6.22,21,26,11:40,2.54,1.0,0.0,4,Very High,Clear,366.36
650,2026-02-09,11.572444,104.856583,11.56153,104.87329,Motor Dup,16:46,2,6.97,23,21,17:07,2.17,1.0,1.31,3,Low,Clear,555.88
651,2026-02-09,11.513838,104.865218,11.523063,104.917825,EV Car,22:56,5,8.94,30,33,23:29,6.37,1.0,0.0,5,High,Clear,59.64
652,2026-02-09,11.541849,104.926307,11.527707,104.906603,Rickshaw,12:40,6,3.38,11,18,12:58,1.69,1.4,0.0,4,High,Cloudy,268.79
653,2026-02-09,11.595656,104.898108,11.519564,104.962767,Rickshaw,12:23,5,6.44,21,22,12:45,3.83,1.1,0.0,5,Very High,Cloudy,514.86
654,2026-02-09,11.579091,104.87889,11.609782,104.858787,Remork,13:36,4,9.13,30,30,14:06,5.91,1.4,0.0,5,High,Clear,915.45
655,2026-02-09,11.527294,104.939758,11.555496,104.964201,EV Car,19:14,4,6.62,22,21,19:35,5.01,1.0,1.9,5,Medium,Clear,15.44
656,2026-02-09,11.609691,104.901347,11.54046,104.898769,Remork,12:33,3,7.65,26,31,13:04,5.29,1.4,0.0,4,Medium,Clear,792.58
657,2026-02-09,11.518757,104.956663,11.587802,104.955999,Remork,16:07,3,4.08,14,12,16:19,1.98,1.0,0.0,5,Low,Cloudy,374.19
658,2026-02-09,11.524245,104.867262,11.598933,104.919285,Rickshaw,18:00,4,4.92,16,14,18:14,3.1,1.5,6.38,3,High,Cloudy,251.01
659,2026-02-09,11.567166,104.859351,11.594953,104.920101,Remork,13:06,7,4.85,16,32,13:38,3.12,1.1,0.0,4,Very High,Smog,525.29
660,2026-02-09,11.536117,104.873701,11.536591,104.925029,Motor Dup,17:42,5,5.78,19,18,18:00,2.59,1.4,1.77,4,High,Clear,479.93
661,2026-02-09,11.565264,104.873831,11.559372,104.890577,Rickshaw,10:27,3,10.57,35,37,11:04,5.15,1.0,1.33,3,Medium,Clear,644.19
662,2026-02-09,11.595031,104.868816,11.557734,104.945621,Rickshaw,11:19,1,4.19,14,13,11:32,2.28,1.4,0.0,5,Low,Clear,214.56
663,2026-02-09,11.550393,104.884058,11.596725,104.857683,Rickshaw,07:42,6,8.1,27,37,08:19,6.0,1.5,1.57,5,Very High,Clear,540.26
664,2026-02-09,11.548074,104.868598,11.530673,104.946878,Remork,14:14,7,4.37,15,15,14:29,3.29,1.5,1.38,5,High,Clear,471.82
665,2026-02-09,11.557506,104.881374,11.57364,104.929346,Motor Dup,17:24,2,4.67,16,16,17:40,1.96,1.2,3.17,4,Medium,Clear,299.11
666,2026-02-09,11.572367,104.912261,11.55264,104.90647,EV Car,12:43,6,7.61,25,34,13:17,8.9,1.4,0.72,5,Very High,Smog,3.08
667,2026-02-09,11.568562,104.895114,11.569226,104.893343,Rickshaw,11:25,3,5.57,19,19,11:44,2.88,1.0,0.0,5,Medium,Clear,365.09
668,2026-02-09,11.511098,104.862753,11.599066,104.952629,Rickshaw,07:28,4,4.4,15,20,07:48,2.18,1.3,0.0,5,High,Cloudy,351.49
669,2026-02-09,11.536945,104.885851,11.562903,104.863042,EV Car,11:12,4,7.37,25,30,11:42,4.43,1.0,0.0,4,Medium,Clear,56.33
670,2026-02-09,11.567057,104.94381,11.539703,104.8925,Motor Dup,15:19,1,8.57,29,29,15:48,2.81,1.0,0.0,4,Low,Clear,530.93
671,2026-02-09,11.601854,104.924511,11.53533,104.881386,Rickshaw,16:29,2,3.99,13,15,16:44,2.09,1.0,0.0,4,Low,Clear,258.73
672,2026-02-09,11.514775,104.887809,11.585789,104.962063,Remork,19:44,4,4.84,16,24,20:08,3.64,1.3,0.0,4,High,Cloudy,529.91
673,2026-02-09,11.594555,104.960874,11.577648,104.915415,Rickshaw,14:07,2,3.57,12,12,14:19,1.66,1.0,0.89,5,Medium,Cloudy,195.64
674,2026-02-09,11.538225,104.873633,11.538944,104.964756,EV Car,11:03,5,7.32,24,24,11:27,5.48,1.1,0.0,5,High,Windy,48.83
675,2026-02-09,11.574367,104.939842,11.54186,104.927548,Rickshaw,18:46,6,5.66,19,27,19:13,4.53,1.5,1.48,5,High,Cloudy,382.46
676,2026-02-09,11.53712,104.892827,11.551133,104.932551,EV Car,12:56,3,6.44,21,20,13:16,5.77,1.3,0.0,4,Medium,Windy,13.02
677,2026-02-09,11.588604,104.949979,11.529669,104.877104,Rickshaw,16:47,5,8.24,27,32,17:19,3.51,1.0,1.43,5,Medium,Cloudy,528.44
678,2026-02-10,11.603275,104.858897,11.595619,104.856959,EV Car,08:10,5,6.42,21,22,08:32,5.34,1.3,1.13,5,Very High,Clear,43.1
679,2026-02-10,11.525802,104.869305,11.520902,104.953229,Remork,07:58,5,7.22,24,27,08:25,4.17,1.1,0.54,3,High,Cloudy,681.24
680,2026-02-10,11.594521,104.850124,11.53661,104.853585,Rickshaw,19:29,3,5.27,18,18,19:47,2.23,1.0,0.0,5,Medium,Clear,405.66
681,2026-02-10,11.529927,104.902883,11.593914,104.927267,EV Car,07:35,7,6.26,21,32,08:07,6.09,1.4,0.0,5,Very High,Clear,4.05
682,2026-02-10,11.51718,104.893271,11.579479,104.93896,Rickshaw,16:17,1,5.62,19,20,16:37,4.09,1.5,1.81,3,Low,Clear,371.0
683,2026-02-10,11.591251,104.891501,11.59948,104.966959,EV Car,17:20,5,6.71,22,24,17:44,6.13,1.2,0.0,4,High,Clear,39.18
684,2026-02-10,11.510834,104.870159,11.520234,104.938188,Rickshaw,06:14,4,6.2,21,26,06:40,3.26,1.0,0.73,5,Medium,Windy,381.39
685,2026-02-10,11.515553,104.927885,11.598327,104.908569,Rickshaw,18:49,2,7.2,24,28,19:17,3.55,1.2,0.0,5,Medium,Clear,443.3
686,2026-02-10,11.510098,104.898802,11.514107,104.860652,Remork,13:09,8,4.64,15,17,13:26,3.16,1.1,0.0,5,Very High,Clear,444.96
687,2026-02-10,11.604757,104.917763,11.595702,104.880355,EV Car,06:16,6,4.73,16,24,06:40,3.26,1.0,1.32,5,High,Smog,18.26
688,2026-02-10,11.512398,104.854159,11.555064,104.94764,Rickshaw,19:03,6,7.94,26,33,19:36,2.89,1.0,0.0,3,High,Cloudy,507.35
689,2026-02-10,11.593066,104.883773,11.604585,104.902644,EV Car,19:49,3,3.01,10,14,20:03,2.44,1.0,0.0,5,Medium,Clear,19.92
690,2026-02-10,11.555312,104.872563,11.560883,104.945236,Remork,20:53,2,6.23,21,19,21:12,3.76,1.0,1.02,5,Low,Clear,517.58
691,2026-02-10,11.568101,104.866039,11.516444,104.936388,Motor Dup,18:19,2,5.05,17,21,18:40,1.62,1.1,0.0,5,Medium,Cloudy,303.42
692,2026-02-10,11.561802,104.947451,11.607172,104.966371,Rickshaw,06:16,6,6.15,21,23,06:39,2.94,1.0,0.0,5,High,Smog,325.56
693,2026-02-10,11.549273,104.885634,11.565729,104.869537,Rickshaw,08:33,4,9.61,32,32,09:05,6.99,1.4,2.0,5,High,Clear,579.97
694,2026-02-10,11.52029,104.917251,11.533575,104.920178,Rickshaw,13:02,4,3.55,12,12,13:14,1.45,1.0,0.0,5,High,Cloudy,266.56
695,2026-02-10,11.600653,104.968099,11.572302,104.964629,Rickshaw,08:20,2,1.98,7,11,08:31,0.99,1.3,0.0,4,Medium,Smog,121.22
696,2026-02-10,11.52973,104.906091,11.602047,104.921635,Remork,17:02,7,7.74,26,35,17:37,7.29,1.5,0.52,5,Very High,Clear,914.85
697,2026-02-10,11.578999,104.969976,11.578318,104.923565,Rickshaw,18:01,2,6.58,22,25,18:26,3.64,1.4,1.34,5,Medium,Clear,515.49
698,2026-02-10,11.562377,104.856691,11.596253,104.945369,Rickshaw,13:31,5,4.57,15,21,13:52,3.19,1.4,0.0,2,High,Clear,324.23
699,2026-02-10,11.573418,104.886299,11.576293,104.930263,Rickshaw,16:45,3,5.56,19,19,17:04,1.99,1.0,0.0,5,Medium,Clear,310.77
700,2026-02-10,11.523809,104.911521,11.530729,104.958348,Rickshaw,07:38,6,4.33,14,16,07:54,2.28,1.1,0.0,4,Very High,Cloudy,333.02
701,2026-02-10,11.599559,104.895578,11.561357,104.966625,Rickshaw,13:00,4,6.68,22,27,13:27,3.67,1.3,1.03,4,High,Clear,386.13
702,2026-02-10,11.515542,104.860132,11.512439,104.857129,Rickshaw,18:14,5,4.01,13,20,18:34,2.21,1.3,0.0,3,High,Clear,206.11
703,2026-02-10,11.536423,104.857249,11.53817,104.854892,Rickshaw,08:53,5,7.15,24,26,09:19,3.01,1.1,0.0,3,High,Windy,512.91
704,2026-02-10,11.5443,104.960144,11.537589,104.875576,Motor Dup,14:56,4,3.67,12,15,15:11,1.37,1.2,0.0,5,Medium,Smog,244.09
705,2026-02-10,11.536277,104.907036,11.515464,104.86375,Rickshaw,13:06,6,4.97,17,29,13:35,2.44,1.3,9.22,5,Very High,Clear,391.08
706,2026-02-10,11.524827,104.911424,11.590346,104.923629,Rickshaw,17:54,3,2.38,8,17,18:11,1.31,1.2,6.95,5,High,Clear,128.21
707,2026-02-10,11.571489,104.957227,11.60087,104.94074,Rickshaw,07:26,5,4.99,17,21,07:47,2.51,1.0,3.39,5,High,Clear,341.45
708,2026-02-10,11.568536,104.927158,11.576603,104.93655,EV Car,16:45,3,6.44,21,24,17:09,5.31,1.0,0.0,5,Medium,Windy,32.11
709,2026-02-10,11.547668,104.879574,11.531833,104.910506,Rickshaw,16:32,4,5.06,17,17,16:49,2.39,1.0,1.42,4,High,Cloudy,393.79
710,2026-02-10,11.584648,104.874435,11.568096,104.878297,Rickshaw,19:12,2,8.15,27,31,19:43,3.68,1.0,0.0,5,Medium,Cloudy,477.4
711,2026-02-10,11.515493,104.854907,11.51669,104.900666,Rickshaw,20:11,2,6.91,23,22,20:33,2.53,1.0,0.0,3,Medium,Clear,533.32
712,2026-02-10,11.531138,104.969446,11.522029,104.916335,Motor Dup,19:22,4,6.53,22,21,19:43,1.64,1.0,0.0,4,Medium,Cloudy,395.5
713,2026-02-10,11.544334,104.853481,11.523636,104.870862,EV Car,20:15,3,3.34,11,9,20:24,2.69,1.0,1.64,5,Medium,Clear,6.79
714,2026-02-10,11.577788,104.928692,11.534921,104.944639,Rickshaw,06:11,2,7.59,25,25,06:36,2.79,1.0,0.0,3,Low,Cloudy,511.53
715,2026-02-10,11.605503,104.959726,11.543172,104.940143,EV Car,07:25,5,6.45,22,23,07:48,4.91,1.2,0.93,5,High,Cloudy,24.17
716,2026-02-10,11.526588,104.851153,11.605335,104.900372,Rickshaw,13:17,4,7.65,26,27,13:44,3.61,1.3,0.0,5,High,Clear,472.84
717,2026-02-10,11.524926,104.950139,11.558577,104.925087,Remork,07:32,8,7.56,25,33,08:05,6.38,1.5,1.75,4,Very High,Clear,802.42
718,2026-02-10,11.57006,104.933773,11.58682,104.850293,EV Car,13:01,5,7.27,24,29,13:30,5.18,1.1,0.0,5,Very High,Smog,13.65
719,2026-02-10,11.59966,104.888237,11.538567,104.9642,Remork,06:09,4,5.41,18,25,06:34,2.88,1.0,0.0,5,High,Clear,556.36
720,2026-02-10,11.539473,104.953935,11.57459,104.909751,Rickshaw,06:36,6,6.61,22,31,07:07,3.07,1.2,0.58,4,High,Windy,345.95
721,2026-02-10,11.545932,104.925958,11.578004,104.890262,EV Car,09:19,5,6.36,21,22,09:41,4.16,1.0,0.71,5,High,Clear,11.22
722,2026-02-10,11.588579,104.910488,11.528135,104.91621,EV Car,16:13,4,5.82,19,20,16:33,4.73,1.0,0.0,5,Low,Smog,11.36
723,2026-02-10,11.56572,104.929963,11.594749,104.854723,Rickshaw,22:21,2,5.25,18,19,22:40,2.39,1.1,0.0,5,Medium,Clear,298.25
724,2026-02-10,11.589564,104.877174,11.521798,104.921293,Rickshaw,12:01,4,7.62,25,31,12:32,4.32,1.5,0.0,5,High,Smog,411.48
725,2026-02-10,11.548715,104.928322,11.565072,104.910914,EV Car,12:54,3,5.7,19,27,13:21,5.31,1.1,6.69,5,High,Cloudy,40.22
726,2026-02-10,11.56966,104.854128,11.56967,104.912941,Motor Dup,12:06,6,9.0,30,30,12:36,3.15,1.3,0.0,3,High,Clear,660.01
727,2026-02-10,11.522631,104.905053,11.535667,104.862929,Rickshaw,17:14,8,6.03,20,30,17:44,3.14,1.4,1.22,5,Very High,Cloudy,304.89
728,2026-02-10,11.544805,104.947082,11.51893,104.879818,Rickshaw,06:58,5,4.71,16,15,07:13,1.88,1.0,1.21,5,High,Clear,315.97
729,2026-02-10,11.608005,104.855614,11.524239,104.961887,Remork,15:57,5,5.85,20,21,16:18,3.91,1.1,0.0,5,High,Clear,580.66
730,2026-02-10,11.596244,104.927948,11.545806,104.874437,Remork,08:43,7,8.82,29,36,09:19,5.02,1.2,0.86,5,Very High,Clear,1052.77
731,2026-02-10,11.526653,104.940095,11.569027,104.908008,Remork,18:05,11,8.94,30,31,18:36,7.65,1.5,9.89,4,Very High,Clear,997.14
732,2026-02-10,11.55309,104.894214,11.52986,104.853609,Rickshaw,07:56,5,9.8,33,34,08:30,6.4,1.2,0.76,3,Medium,Windy,649.74
733,2026-02-10,11.514574,104.859251,11.530191,104.931793,Rickshaw,09:16,5,5.81,19,25,09:41,2.33,1.0,0.0,4,High,Clear,299.7
734,2026-02-10,11.600778,104.938888,11.603077,104.932088,Motor Dup,11:50,1,5.86,20,21,12:11,1.63,1.0,1.12,5,Low,Clear,456.04
735,2026-02-10,11.545094,104.919452,11.528746,104.914997,Rickshaw,17:25,4,4.62,15,18,17:43,3.74,1.5,1.11,3,High,Smog,353.53
736,2026-02-10,11.573962,104.925568,11.609917,104.889848,Rickshaw,18:59,7,4.58,15,25,19:24,2.3,1.2,0.0,4,Very High,Clear,339.35
737,2026-02-10,11.593146,104.941437,11.563202,104.859942,Rickshaw,13:21,2,10.45,35,35,13:56,7.06,1.4,0.0,4,Medium,Clear,645.22
738,2026-02-10,11.57652,104.895417,11.569133,104.931384,EV Car,17:37,5,5.24,17,24,18:01,4.97,1.3,0.69,4,High,Cloudy,32.41
739,2026-02-10,11.575305,104.903813,11.510778,104.950333,Motor Dup,17:45,2,3.97,13,12,17:57,1.35,1.1,0.0,5,Medium,Cloudy,286.22
740,2026-02-10,11.537508,104.868204,11.539439,104.924062,Rickshaw,14:27,4,3.28,11,10,14:37,2.05,1.2,0.0,4,Medium,Cloudy,204.19
741,2026-02-10,11.594619,104.964754,11.543424,104.869349,Rickshaw,13:54,2,4.97,17,20,14:14,2.29,1.0,0.0,3,Medium,Cloudy,350.47
742,2026-02-10,11.609426,104.917917,11.602314,104.88376,Remork,13:15,6,4.45,15,27,13:42,3.5,1.5,0.0,5,Very High,Cloudy,403.14
743,2026-02-10,11.511078,104.88437,11.512347,104.968838,Rickshaw,17:59,6,7.67,26,32,18:31,3.78,1.1,0.0,5,High,Clear,523.94
744,2026-02-10,11.572584,104.873946,11.57901,104.933331,Rickshaw,19:47,8,4.87,16,19,20:06,2.52,1.4,0.0,3,Very High,Cloudy,287.99
745,2026-02-10,11.606522,104.953172,11.513045,104.945439,Rickshaw,17:04,6,3.69,12,27,17:31,2.38,1.3,0.0,4,Very High,Cloudy,237.74
746,2026-02-10,11.56948,104.87512,11.548076,104.927269,Remork,06:05,2,5.38,18,20,06:25,3.34,1.0,0.0,4,Medium,Cloudy,448.13
747,2026-02-10,11.585622,104.961248,11.57138,104.889798,Remork,11:12,2,7.93,26,25,11:37,3.73,1.0,0.0,2,Medium,Smog,705.95
748,2026-02-10,11.573589,104.903965,11.527294,104.892926,Motor Dup,11:49,5,7.33,24,29,12:18,2.84,1.0,0.88,4,Very High,Clear,554.18
749,2026-02-11,11.549296,104.884235,11.526505,104.877521,Rickshaw,20:30,2,7.8,26,24,20:54,3.53,1.0,3.8,5,Low,Clear,458.73
750,2026-02-11,11.525063,104.85469,11.539803,104.888997,Remork,18:15,4,6.62,22,28,18:43,5.23,1.3,3.25,5,High,Cloudy,724.08
751,2026-02-11,11.575856,104.94152,11.570356,104.861256,Remork,14:40,7,6.21,21,32,15:12,3.06,1.0,0.0,4,Very High,Clear,571.24
752,2026-02-11,11.534501,104.923646,11.516051,104.90243,EV Car,20:15,2,2.92,10,8,20:23,2.47,1.0,0.0,5,Low,Clear,26.09
753,2026-02-11,11.5789,104.878288,11.595996,104.870124,Remork,14:38,6,8.45,28,39,15:17,5.16,1.0,0.0,5,Very High,Cloudy,778.18
754,2026-02-11,11.522907,104.889504,11.60724,104.912574,EV Car,19:44,4,4.07,14,15,19:59,3.92,1.4,0.0,4,Medium,Smog,17.63
755,2026-02-11,11.540536,104.946098,11.510606,104.923043,Rickshaw,18:19,6,5.91,20,23,18:42,3.13,1.5,0.0,5,High,Cloudy,329.33
756,2026-02-11,11.574405,104.944361,11.593039,104.904973,EV Car,14:51,6,4.13,14,17,15:08,2.85,1.0,1.62,5,Medium,Clear,26.73
757,2026-02-11,11.570822,104.878634,11.520857,104.908626,Rickshaw,17:30,2,6.41,21,20,17:50,3.02,1.3,1.61,5,Low,Clear,417.46
758,2026-02-11,11.602086,104.894135,11.560677,104.957747,EV Car,07:47,5,7.17,24,30,08:17,5.84,1.1,0.0,4,High,Clear,55.65
759,2026-02-11,11.550367,104.948879,11.598277,104.909144,Rickshaw,18:06,1,5.64,19,19,18:25,3.46,1.3,0.0,5,Low,Clear,304.98
760,2026-02-11,11.606902,104.854596,11.570979,104.917386,Rickshaw,18:57,3,7.32,24,26,19:23,4.5,1.2,0.0,1,High,Clear,456.17
761,2026-02-11,11.573118,104.892907,11.516409,104.915891,Remork,14:14,4,6.62,22,26,14:40,4.17,1.0,0.0,5,Medium,Cloudy,696.65
762,2026-02-11,11.59695,104.925485,11.522984,104.958336,EV Car,07:02,8,7.45,25,28,07:30,6.55,1.3,1.17,5,Very High,Clear,37.72
763,2026-02-11,11.52346,104.902236,11.522535,104.875884,EV Car,08:26,3,5.12,17,17,08:43,4.22,1.1,0.0,4,High,Clear,43.12
764,2026-02-11,11.585389,104.885986,11.60693,104.87041,Remork,10:05,2,5.08,17,18,10:23,2.53,1.0,4.57,5,Low,Clear,512.25
765,2026-02-11,11.578879,104.939767,11.523133,104.855268,Rickshaw,17:47,3,3.51,12,13,18:00,1.85,1.4,1.64,5,Medium,Clear,193.61
766,2026-02-11,11.604787,104.930772,11.595982,104.963658,EV Car,17:24,6,2.9,10,19,17:43,3.07,1.3,1.68,4,High,Cloudy,3.97
767,2026-02-11,11.51907,104.921589,11.53205,104.851977,Rickshaw,13:13,6,4.61,15,14,13:27,2.7,1.5,0.0,4,High,Clear,317.35
768,2026-02-11,11.586747,104.931584,11.605329,104.857278,Rickshaw,08:37,6,6.82,23,31,09:08,3.36,1.2,1.51,4,High,Cloudy,378.1
769,2026-02-11,11.602134,104.890788,11.603885,104.869889,Remork,18:30,5,7.5,25,28,18:58,5.99,1.4,0.0,5,High,Smog,700.39
770,2026-02-11,11.606468,104.928193,11.590424,104.958335,EV Car,07:37,7,3.69,12,16,07:53,3.45,1.5,0.0,5,Very High,Smog,20.33
771,2026-02-11,11.525297,104.949353,11.542804,104.950256,EV Car,07:03,6,11.33,38,42,07:45,11.14,1.3,0.0,5,Very High,Cloudy,113.11
772,2026-02-11,11.581879,104.96884,11.520775,104.9456,Rickshaw,18:58,8,3.69,12,20,19:18,2.19,1.1,1.97,4,Very High,Cloudy,212.96
773,2026-02-11,11.536308,104.891352,11.56336,104.942247,EV Car,17:48,4,8.87,30,34,18:22,7.85,1.3,1.12,5,Medium,Smog,27.86
774,2026-02-11,11.59482,104.897751,11.569055,104.967924,Remork,08:10,6,7.95,26,35,08:45,4.79,1.2,0.0,4,Very High,Cloudy,900.48
775,2026-02-11,11.533211,104.912573,11.555494,104.939811,Motor Dup,07:57,5,5.79,19,24,08:21,2.33,1.2,0.0,4,High,Clear,496.74
776,2026-02-11,11.541287,104.938551,11.523067,104.946002,EV Car,20:15,3,6.05,20,22,20:37,4.68,1.0,0.0,4,Medium,Clear,36.6
777,2026-02-11,11.55247,104.946473,11.54509,104.850538,Motor Dup,12:17,3,7.37,25,26,12:43,3.36,1.4,1.28,3,High,Cloudy,588.49
778,2026-02-11,11.57163,104.921204,11.580297,104.945321,EV Car,09:28,3,3.4,11,11,09:39,2.98,1.1,0.0,5,Medium,Cloudy,23.56
779,2026-02-11,11.526766,104.933453,11.609686,104.910567,Rickshaw,07:47,2,10.58,35,34,08:21,4.86,1.2,0.0,1,Medium,Clear,604.21
780,2026-02-11,11.545828,104.962193,11.583249,104.961845,Remork,07:10,3,7.58,25,28,07:38,5.6,1.4,0.0,5,Medium,Clear,653.22
781,2026-02-11,11.518914,104.862779,11.594778,104.953647,Rickshaw,18:58,5,5.8,19,27,19:25,3.65,1.2,1.87,5,High,Clear,417.48
782,2026-02-11,11.534312,104.928024,11.521543,104.934695,Rickshaw,18:13,6,5.4,18,18,18:31,2.39,1.2,1.01,3,High,Clear,362.6
783,2026-02-11,11.535996,104.909585,11.594151,104.922844,Remork,17:42,4,7.13,24,25,18:07,3.43,1.0,1.49,5,Medium,Clear,839.4
784,2026-02-11,11.56202,104.944019,11.545667,104.912791,Rickshaw,11:41,4,8.83,29,33,12:14,4.22,1.0,0.0,4,Medium,Clear,452.32
785,2026-02-11,11.5273,104.904301,11.522841,104.872593,EV Car,11:20,2,6.35,21,23,11:43,5.16,1.0,0.64,5,Medium,Windy,46.78
786,2026-02-11,11.558424,104.888031,11.574006,104.879996,Motor Dup,19:39,2,7.85,26,26,20:05,2.98,1.4,0.0,4,Medium,Clear,510.51
787,2026-02-11,11.598832,104.864892,11.590526,104.959949,Motor Dup,17:12,2,4.76,16,19,17:31,2.17,1.3,1.29,5,Medium,Cloudy,304.02
788,2026-02-11,11.568844,104.877044,11.595224,104.937615,Rickshaw,06:58,4,4.25,14,18,07:16,2.59,1.2,0.0,5,Medium,Clear,322.38
789,2026-02-11,11.520786,104.964155,11.57121,104.931558,Rickshaw,16:01,2,7.58,25,27,16:28,3.65,1.1,1.08,4,Low,Clear,553.94
790,2026-02-11,11.547205,104.885872,11.549842,104.929339,Motor Dup,13:03,3,4.11,14,20,13:23,1.26,1.2,0.0,5,High,Clear,315.93
791,2026-02-11,11.543824,104.894774,11.52721,104.924842,Rickshaw,06:30,6,4.04,13,21,06:51,2.05,1.2,0.63,3,High,Smog,282.98
792,2026-02-11,11.550567,104.898026,11.573916,104.920484,EV Car,18:40,7,11.53,38,49,19:29,11.27,1.5,0.0,5,Very High,Cloudy,15.62
793,2026-02-11,11.539698,104.866929,11.606412,104.898862,Remork,11:48,5,3.82,13,21,12:09,1.78,1.0,0.0,1,High,Windy,419.58
794,2026-02-11,11.551707,104.948458,11.510819,104.963658,Rickshaw,07:42,5,2.38,8,13,07:55,1.18,1.4,1.96,5,Very High,Cloudy,132.27
795,2026-02-11,11.579344,104.928912,11.53284,104.893512,Motor Dup,19:08,3,5.47,18,16,19:24,2.02,1.0,0.0,3,Medium,Clear,395.58
796,2026-02-11,11.525488,104.851283,11.546545,104.867811,Rickshaw,07:15,4,7.28,24,30,07:45,4.68,1.2,1.08,5,High,Clear,544.65
797,2026-02-11,11.511149,104.895829,11.602234,104.90566,EV Car,13:50,2,6.5,22,23,14:13,5.94,1.1,0.0,5,Medium,Clear,54.23
798,2026-02-11,11.578101,104.888172,11.583609,104.937278,EV Car,08:17,3,8.2,27,28,08:45,5.92,1.1,0.0,5,Medium,Cloudy,50.99
799,2026-02-11,11.521904,104.904081,11.538282,104.886312,Rickshaw,08:15,2,3.45,12,12,08:27,1.68,1.3,0.0,5,Low,Clear,253.5
800,2026-02-11,11.524019,104.878344,11.573803,104.967433,Rickshaw,07:56,3,6.74,22,20,08:16,4.27,1.2,0.0,5,Low,Cloudy,534.42
801,2026-02-11,11.550985,104.963771,11.56907,104.857936,Rickshaw,10:34,5,8.84,29,36,11:10,3.14,1.0,1.23,5,High,Windy,459.04
802,2026-02-11,11.581287,104.949659,11.588987,104.882637,Remork,08:24,8,6.24,21,27,08:51,4.45,1.3,1.52,5,Very High,Cloudy,542.68
803,2026-02-11,11.525832,104.93029,11.567711,104.928207,Motor Dup,14:58,5,5.21,17,21,15:19,1.78,1.0,9.91,5,Medium,Clear,410.77
804,2026-02-11,11.513006,104.945049,11.546835,104.890355,Rickshaw,16:37,5,5.17,17,18,16:55,2.26,1.0,1.44,5,Medium,Clear,348.32
805,2026-02-11,11.53741,104.886893,11.548514,104.948862,EV Car,07:51,4,3.49,12,14,08:05,3.46,1.2,0.0,3,Medium,Windy,0.77
806,2026-02-11,11.565678,104.931586,11.607286,104.95766,Rickshaw,11:01,5,6.35,21,30,11:31,3.36,1.0,0.0,5,High,Clear,497.58
807,2026-02-11,11.518747,104.925457,11.567925,104.927658,EV Car,07:40,6,6.33,21,31,08:11,5.11,1.2,8.37,5,High,Clear,27.34
808,2026-02-11,11.608347,104.963691,11.602922,104.948946,Remork,15:23,1,6.12,20,19,15:42,4.18,1.1,0.0,4,Low,Windy,631.06
809,2026-02-11,11.525911,104.969354,11.550979,104.896661,Rickshaw,20:52,3,3.76,13,17,21:09,1.38,1.0,4.04,5,Medium,Clear,294.71
810,2026-02-11,11.550057,104.953704,11.586493,104.856613,EV Car,17:40,4,4.73,16,17,17:57,4.03,1.2,1.24,4,Medium,Clear,43.65
811,2026-02-11,11.595293,104.929159,11.514003,104.940789,Rickshaw,21:00,2,3.44,11,15,21:15,1.86,1.0,0.0,4,Medium,Windy,273.59
812,2026-02-11,11.541638,104.872857,11.563975,104.957801,Remork,06:20,7,6.35,21,35,06:55,4.02,1.0,6.63,5,Very High,Clear,599.16
813,2026-02-11,11.551696,104.854726,11.553526,104.890322,EV Car,07:02,4,4.62,15,21,07:23,4.4,1.2,0.0,4,High,Cloudy,18.5
814,2026-02-11,11.540503,104.902016,11.595068,104.91543,Rickshaw,10:08,3,4.74,16,24,10:32,1.68,1.0,9.4,3,High,Smog,288.78
815,2026-02-11,11.549576,104.927131,11.514789,104.925371,Remork,08:08,6,4.21,14,24,08:32,2.65,1.3,0.0,4,Very High,Clear,485.59
